scenario,protocol,rtt_ms,capacity_mbps,packet_loss_rate,traffic_mode,packet_size_bytes,min_send_interval_ms,max_send_interval_ms,mean_send_interval_ms,offered_load_mbps,file_size_mb,estimated_file_transfer_time_s,duration_s,throughput_mbps,status,command
rtt-150,TCP_CUBIC,150.0,1.0,0.1,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,493.29123914759276,3.0,0.162176,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=1Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.1 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,1.0,0.1,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,78.47815168257156,3.0,1.019392,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=1Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.1 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,1.0,0.1,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,234.95136506743103,3.0,0.340496,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=1Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.1 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,1.0,0.15,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=1Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.15 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,1.0,0.15,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=1Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.15 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,1.0,0.15,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=1Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.15 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,2.0,0.001,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,34.30171358497928,3.0,2.332245,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.001 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,2.0,0.001,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,34.30171358497928,3.0,2.332245,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.001 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,2.0,0.001,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,76.3147602285627,3.0,1.04829,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=2Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.001 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,2.0,0.02,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,138.12154696132595,3.0,0.5792,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.02 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,2.0,0.02,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,69.29172596161759,3.0,1.154539,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.02 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,2.0,0.02,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,96.19951779991702,3.0,0.831605,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=2Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.02 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,2.0,0.05,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,390.9094018597515,3.0,0.204651,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.05 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,2.0,0.05,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,38.94405151519135,3.0,2.054229,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.05 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,2.0,0.05,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,89.0316362790563,3.0,0.898557,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=2Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.05 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,2.0,0.1,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,493.29123914759276,3.0,0.162176,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.1 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,2.0,0.1,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,43.61733854633224,3.0,1.834133,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.1 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,2.0,0.1,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,209.12189715385097,3.0,0.382552,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=2Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.1 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,2.0,0.15,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.15 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,2.0,0.15,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.15 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,2.0,0.15,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=2Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.15 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,3.0,0.001,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,29.72487031596422,3.0,2.691349,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.001 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,3.0,0.001,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,23.384011357614316,3.0,3.421141,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.001 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,3.0,0.001,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,65.41077969649399,3.0,1.22304,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=3Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.001 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,3.0,0.02,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,131.12797926866648,3.0,0.610091,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.02 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,3.0,0.02,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,69.06077348066297,3.0,1.1584,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.02 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,3.0,0.02,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,92.45904064499426,3.0,0.865248,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=3Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.02 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,3.0,0.05,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,390.9094018597515,3.0,0.204651,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.05 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,3.0,0.05,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,33.25558454795892,3.0,2.405611,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.05 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,3.0,0.05,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,92.93820654819369,3.0,0.860787,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=3Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.05 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,3.0,0.1,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,493.29123914759276,3.0,0.162176,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.1 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,3.0,0.1,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,36.03170249343885,3.0,2.220267,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.1 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,3.0,0.1,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,106.83803487460553,3.0,0.748797,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=3Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.1 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,3.0,0.15,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.15 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,3.0,0.15,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.15 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,3.0,0.15,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=3Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.15 --data=10 --duration=3
rtt-237,TCP_CUBIC,237.886,0.2,0.001,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,345.30386740331494,3.0,0.23168,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=118.943000ms --bottleneckLoss=0.001 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-237,TCP_BBR,237.886,0.2,0.001,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,345.30386740331494,3.0,0.23168,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=118.943000ms --bottleneckLoss=0.001 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-237,QUIC_BBR,237.886,0.2,0.001,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,647.878198898607,3.0,0.12348,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.2Mbps --delay=118.943000ms --access_delay=0ms --error_p=0.001 --data=10 --duration=3
rtt-237,TCP_CUBIC,237.886,0.2,0.02,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,422.82180703469777,3.0,0.189205,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=118.943000ms --bottleneckLoss=0.02 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-237,TCP_BBR,237.886,0.2,0.02,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,647.4430047829852,3.0,0.123563,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=118.943000ms --bottleneckLoss=0.02 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-237,QUIC_BBR,237.886,0.2,0.02,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,1074.0374275192555,3.0,0.0744853,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.2Mbps --delay=118.943000ms --access_delay=0ms --error_p=0.02 --data=10 --duration=3
rtt-237,TCP_CUBIC,237.886,0.2,0.05,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,545.215394156654,3.0,0.146731,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=118.943000ms --bottleneckLoss=0.05 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-237,TCP_BBR,237.886,0.2,0.05,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,767.341927562922,3.0,0.104256,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=118.943000ms --bottleneckLoss=0.05 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-237,QUIC_BBR,237.886,0.2,0.05,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,1288.6037495147602,3.0,0.0620827,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.2Mbps --delay=118.943000ms --access_delay=0ms --error_p=0.05 --data=10 --duration=3
rtt-237,TCP_CUBIC,237.886,0.2,0.1,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,545.215394156654,3.0,0.146731,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=118.943000ms --bottleneckLoss=0.1 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-237,TCP_BBR,237.886,0.2,0.1,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,20720.020720020722,3.0,0.003861,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=118.943000ms --bottleneckLoss=0.1 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-237,QUIC_BBR,237.886,0.2,0.1,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,1202.0675561966582,3.0,0.066552,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.2Mbps --delay=118.943000ms --access_delay=0ms --error_p=0.1 --data=10 --duration=3
rtt-237,TCP_CUBIC,237.886,0.2,0.15,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=118.943000ms --bottleneckLoss=0.15 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-237,TCP_BBR,237.886,0.2,0.15,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=118.943000ms --bottleneckLoss=0.15 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
